DATE TIME,EVAP_CFS,RIV_REL_CFS,RAIN_IN,PPT_INC_IN,PPTINC4_IN,ABV_TOC_AF,RES_ELE_FT,STORAGE_AF,INFLOW_CFS,OUTFLOW_CFS,RES_CHG_AF,TOC_STO_AF
2015-05-11 00:00,31,,25.84,0.00,0.00,"-1,846,043",751.54,"1,691,957","1,062","6,342","-10,534","3,538,000"
2015-05-12 00:00,76,,25.84,0.00,0.00,"-1,853,445",750.75,"1,684,555","2,683","6,293","-7,402","3,538,000"
2015-05-13 00:00,36,,25.84,0.00,0.00,"-1,866,041",749.40,"1,671,959","-1,046","5,410","-12,596","3,538,000"
2015-05-14 00:00,64,,25.84,0.00,0.00,"-1,873,103",748.64,"1,664,897","2,076","5,526","-7,062","3,538,000"
2015-05-15 00:00,56,,25.84,0.00,0.00,"-1,881,809",747.70,"1,656,191",205,"4,491","-8,706","3,538,000"
2015-05-16 00:00,46,,25.84,0.00,0.00,"-1,888,639",746.96,"1,649,361",973,"4,510","-6,830","3,538,000"
2015-05-17 00:00,46,,25.84,0.00,0.00,"-1,897,379",746.01,"1,640,621",358,"4,579","-8,740","3,538,000"
2015-05-18 00:00,66,,25.84,0.00,0.00,"-1,905,354",745.14,"1,632,646",638,"4,593","-7,975","3,538,000"
2015-05-19 00:00,68,,25.84,0.00,0.00,"-1,911,751",744.44,"1,626,249",900,"4,057","-6,397","3,538,000"
2015-05-20 00:00,55,,25.84,0.00,0.00,"-1,920,496",743.48,"1,617,504",534,"4,933","-8,745","3,538,000"
2015-05-21 00:00,73,,25.84,0.00,0.00,"-1,926,488",742.82,"1,611,512","1,242","4,190","-5,992","3,538,000"
2015-05-22 00:00,53,,25.84,0.00,0.00,"-1,935,086",741.87,"1,602,914",-180,"4,102","-8,598","3,538,000"
2015-05-23 00:00,50,,25.84,0.00,0.00,"-1,941,040",741.21,"1,596,960",670,"3,622","-5,954","3,538,000"
2015-05-24 00:00,50,,25.84,0.00,0.00,"-1,944,821",740.79,"1,593,179","1,136","2,993","-3,781","3,538,000"
2015-05-25 00:00,50,,25.84,0.00,0.00,"-1,949,943",740.22,"1,588,057",658,"3,190","-5,122","3,538,000"
2015-05-26 00:00,109,,25.84,0.00,0.00,"-1,954,246",739.74,"1,583,754","1,009","3,025","-4,303","3,538,000"
2015-05-27 00:00,72,,25.84,0.00,0.00,"-1,956,216",739.52,"1,581,784","1,660","2,581","-1,970","3,538,000"
2015-05-28 00:00,74,,25.84,0.00,0.00,"-1,959,614",739.14,"1,578,386",652,"2,336","-3,398","3,538,000"
2015-05-29 00:00,79,,25.84,0.00,0.00,"-1,963,364",738.72,"1,574,636",742,"2,463","-3,750","3,538,000"
2015-05-30 00:00,74,,25.84,0.00,0.00,"-1,967,821",738.22,"1,570,179",654,"2,872","-4,457","3,538,000"
2015-05-31 00:00,74,,25.84,0.00,0.00,"-1,972,623",737.68,"1,565,377",531,"2,878","-4,802","3,538,000"
2015-06-01 00:00,69,,25.84,0.00,0.00,"-1,978,125",737.06,"1,559,875",212,"2,917","-5,502","3,538,000"
2015-06-02 00:00,105,,25.84,0.00,0.00,,736.55,"1,555,360",764,"2,936","-4,515",
2015-06-03 00:00,77,,25.84,0.00,0.00,"-1,987,411",736.01,"1,550,589","1,159","3,488","-4,771","3,538,000"
2015-06-04 00:00,79,,25.84,0.00,0.00,"-1,993,052",735.37,"1,544,948",884,"3,649","-5,641","3,538,000"
2015-06-05 00:00,74,,25.84,0.00,0.00,"-1,997,976",734.81,"1,540,024","1,089","3,498","-4,924","3,538,000"
2015-06-06 00:00,76,,26.00,0.16,0.00,"-2,002,977",734.24,"1,535,023","1,055","3,456","-5,001","3,538,000"
2015-06-07 00:00,76,,26.00,0.00,0.16,"-2,006,655",733.82,"1,531,345","1,060","2,926","-3,678","3,538,000"
2015-06-08 00:00,101,,26.00,0.00,0.00,"-2,010,326",733.40,"1,527,674","1,744","3,449","-3,671","3,538,000"
2015-06-09 00:00,146,,26.00,0.00,0.00,"-2,016,954",732.64,"1,521,046",357,"3,552","-6,628","3,538,000"
2015-06-10 00:00,154,,26.00,0.00,0.00,"-2,021,304",732.14,"1,516,696","1,130","3,169","-4,350","3,538,000"
2015-06-11 00:00,65,,26.00,0.00,0.00,"-2,025,312",731.68,"1,512,688",958,"2,907","-4,008","3,538,000"
2015-06-12 00:00,103,,26.00,0.00,0.00,"-2,029,472",731.20,"1,508,528","1,197","3,192","-4,160","3,538,000"
2015-06-13 00:00,100,,26.00,0.00,0.00,"-2,033,106",730.78,"1,504,894","1,521","3,167","-3,634","3,538,000"
2015-06-14 00:00,100,,26.00,0.00,0.00,"-2,037,080",730.32,"1,500,920","1,292","3,239","-3,974","3,538,000"
2015-06-15 00:00,112,,26.00,0.00,0.00,"-2,041,046",729.86,"1,496,954","1,221","3,195","-3,966","3,538,000"
2015-06-16 00:00,87,,26.00,0.00,0.00,"-2,046,723",729.20,"1,491,277","1,160","3,892","-5,677","3,538,000"
2015-06-17 00:00,111,,26.00,0.00,0.00,"-2,052,300",728.55,"1,485,700","1,157","3,901","-5,577","3,538,000"
2015-06-18 00:00,101,,26.00,0.00,0.00,"-2,057,947",727.89,"1,480,053","1,555","4,301","-5,647","3,538,000"
2015-06-19 00:00,116,,26.00,0.00,0.00,"-2,064,092",727.17,"1,473,908","1,272","4,211","-6,145","3,538,000"
2015-06-20 00:00,106,,26.00,0.00,0.00,"-2,070,473",726.42,"1,467,527","1,055","4,209","-6,381","3,538,000"
2015-06-21 00:00,96,,26.00,0.00,0.00,"-2,076,920",725.66,"1,461,080","1,651","4,677","-6,447","3,538,000"
2015-06-22 00:00,110,,26.00,0.00,0.00,"-2,084,782",724.73,"1,453,218",820,"4,760","-7,862","3,538,000"
2015-06-23 00:00,102,,26.00,0.00,0.00,"-2,093,287",723.72,"1,444,713",477,"4,705","-8,505","3,538,000"
2015-06-24 00:00,109,,26.00,0.00,0.00,"-2,096,394",723.35,"1,441,606","1,283","2,698","-3,107","3,538,000"
2015-06-25 00:00,102,,26.00,0.00,0.00,"-2,103,264",722.53,"1,434,736","1,467","4,829","-6,870","3,538,000"
2015-06-26 00:00,106,,26.00,0.00,0.00,"-2,111,361",721.56,"1,426,639",830,"4,806","-8,097","3,538,000"
2015-06-27 00:00,113,,26.00,0.00,0.00,"-2,118,762",720.67,"1,419,238","1,045","4,663","-7,401","3,538,000"
2015-06-28 00:00,113,,26.00,0.00,0.00,"-2,125,806",719.82,"1,412,194","1,142","4,622","-7,044","3,538,000"
2015-06-29 00:00,67,,26.00,0.00,0.00,"-2,133,816",718.85,"1,404,184","1,097","5,026","-8,009","3,538,000"
2015-06-30 00:00,107,,26.00,0.00,0.00,"-2,142,614",717.78,"1,395,386","1,303","5,631","-8,798","3,538,000"
2015-07-01 00:00,126,,26.00,0.00,0.00,"-2,151,538",716.69,"1,386,462",971,"5,345","-8,925","3,538,000"
2015-07-02 00:00,114,,26.00,0.00,0.00,"-2,160,666",715.57,"1,377,334","1,008","5,496","-9,128","3,538,000"
2015-07-03 00:00,111,,26.00,0.00,0.00,"-2,168,782",714.57,"1,369,218","1,411","5,391","-8,116","3,538,000"
2015-07-04 00:00,111,,26.00,0.00,0.00,"-2,176,058",713.67,"1,361,942",927,"4,484","-7,276","3,538,000"
2015-07-05 00:00,111,,26.00,0.00,0.00,"-2,183,067",712.80,"1,354,933","1,177","4,600","-7,009","3,538,000"
2015-07-06 00:00,61,,26.00,0.00,0.00,"-2,189,489",712.00,"1,348,511","1,790","4,967","-6,422","3,538,000"
2015-07-07 00:00,85,,26.00,0.00,0.00,"-2,198,207",710.91,"1,339,793",115,"4,465","-8,718","3,538,000"
2015-07-08 00:00,81,,26.24,0.24,0.00,"-2,206,568",709.86,"1,331,432",510,"4,605","-8,361","3,538,000"
2015-07-09 00:00,60,,26.24,0.00,0.24,"-2,214,656",708.84,"1,323,344",830,"4,887","-8,088","3,538,000"
2015-07-10 00:00,43,,26.24,0.00,0.00,"-2,221,135",708.02,"1,316,865","1,372","4,595","-6,479","3,538,000"
2015-07-11 00:00,48,,26.24,0.00,,"-2,227,906",707.16,"1,310,094",955,"4,637","-6,771","3,538,000"
2015-07-12 00:00,48,,26.24,0.00,0.00,"-2,236,532",706.06,"1,301,468","1,102","5,086","-8,626","3,538,000"
2015-07-13 00:00,117,,26.24,0.00,,"-2,244,965",704.98,"1,293,035",973,"5,068","-8,433","3,538,000"
2015-07-14 00:00,81,,26.24,0.00,0.00,"-2,252,894",703.96,"1,285,106","1,226","5,104","-7,929","3,538,000"
2015-07-15 00:00,85,,26.24,0.00,0.00,"-2,260,327",703.00,"1,277,673","1,216","5,112","-7,433","3,538,000"
2015-07-16 00:00,99,,26.24,0.00,0.00,"-2,268,117",701.99,"1,269,883",947,"3,687","-7,790","3,538,000"
2015-07-17 00:00,87,,26.24,0.00,0.00,"-2,274,800",701.12,"1,263,200",46,"4,299","-6,683","3,538,000"
2015-07-18 00:00,71,,26.24,0.00,0.00,"-2,281,155",700.29,"1,256,845",976,"4,070","-6,355","3,538,000"
2015-07-19 00:00,70,,26.24,0.00,0.00,"-2,287,549",699.45,"1,250,451",881,"4,079","-6,394","3,538,000"
2015-07-20 00:00,147,,26.24,0.00,0.00,"-2,293,938",698.61,"1,244,062","1,240","4,237","-6,389","3,538,000"
2015-07-21 00:00,107,,26.24,0.00,0.00,"-2,300,152",697.79,"1,237,848","1,313","4,415","-6,214","3,538,000"
2015-07-22 00:00,92,,26.24,0.00,0.00,"-2,307,625",696.80,"1,230,375",901,"4,576","-7,473","3,538,000"
2015-07-23 00:00,94,,26.24,0.00,0.00,"-2,313,715",695.99,"1,224,285","1,662","4,638","-6,090","3,538,000"
2015-07-24 00:00,75,,26.24,0.00,0.00,"-2,325,458",694.42,"1,212,542",-542,"5,189","-11,742","3,538,000"
2015-07-25 00:00,69,,26.24,0.00,0.00,"-2,334,230",693.24,"1,203,770",566,"4,957","-8,773","3,538,000"
2015-07-26 00:00,69,,26.24,0.00,0.00,"-2,342,293",692.15,"1,195,707",951,"4,984","-8,063","3,538,000"
2015-07-27 00:00,126,,26.24,0.00,0.00,"-2,349,509",691.17,"1,188,491","1,417","5,040","-7,216","3,538,000"
2015-07-28 00:00,112,,26.24,0.00,0.00,"-2,356,694",690.19,"1,181,306","1,216","4,614","-7,185","3,538,000"
2015-07-29 00:00,126,,26.24,0.00,0.00,"-2,363,266",689.29,"1,174,734","1,475","4,626","-6,572","3,538,000"
2015-07-30 00:00,118,,26.24,0.00,0.00,"-2,369,738",688.40,"1,168,262","1,525","4,707","-6,472","3,538,000"
2015-07-31 00:00,87,,26.24,0.00,0.00,"-2,376,041",687.53,"1,161,959","1,292","4,419","-6,303","3,538,000"
2015-08-01 00:00,77,,26.24,0.00,0.00,"-2,382,680",686.61,"1,155,320","1,220","4,453","-6,639","3,538,000"
2015-08-02 00:00,77,,26.24,0.00,0.00,"-2,389,077",685.72,"1,148,923","1,324","4,472","-6,397","3,538,000"
2015-08-03 00:00,32,,26.24,0.00,0.00,"-2,395,948",684.76,"1,142,052",894,"4,326","-6,871","3,538,000"
2015-08-04 00:00,86,,26.24,0.00,0.00,"-2,401,012",684.05,"1,136,988","1,677","4,179","-5,064","3,538,000"
2015-08-05 00:00,44,,26.24,0.00,0.00,"-2,407,336",683.16,"1,130,664",708,"3,817","-6,324","3,538,000"
2015-08-06 00:00,67,,26.24,0.00,0.00,"-2,411,728",682.54,"1,126,272","1,074","3,293","-4,392","3,538,000"
2015-08-07 00:00,80,,26.24,0.00,0.00,"-2,414,272",682.18,"1,123,728","1,786","2,953","-2,544","3,538,000"
2015-08-08 00:00,68,,26.24,0.00,0.00,"-2,417,023",681.79,"1,120,977","1,509","2,792","-2,751","3,538,000"
2015-08-09 00:00,68,,26.24,0.00,0.00,"-2,421,106",681.21,"1,116,894",772,"2,728","-4,083","3,538,000"
2015-08-10 00:00,82,,26.24,0.00,0.00,,680.81,"1,114,083","1,484","2,890","-2,811",
2015-08-11 00:00,77,,26.24,0.00,0.00,"-2,427,492",680.30,"1,110,508","1,296","3,022","-3,575","3,538,000"
2015-08-12 00:00,84,,26.24,0.00,0.00,"-2,431,339",679.75,"1,106,661","1,169","3,024","-3,847","3,538,000"
2015-08-13 00:00,68,,26.24,0.00,0.00,"-2,433,922",679.38,"1,104,078","1,492","2,692","-2,583","3,538,000"
2015-08-14 00:00,88,,26.24,0.00,0.00,"-2,438,379",678.74,"1,099,621",542,"2,702","-4,457","3,538,000"
2015-08-15 00:00,79,,26.24,0.00,0.00,"-2,439,700",678.55,"1,098,300","2,136","2,722","-1,321","3,538,000"
2015-08-16 00:00,81,,26.24,0.00,0.00,"-2,442,130",678.20,"1,095,870","1,582","2,726","-2,430","3,538,000"
2015-08-17 00:00,66,,26.24,0.00,0.00,"-2,444,418",677.87,"1,093,582","1,231","2,354","-2,288","3,538,000"
2015-08-18 00:00,121,,26.24,0.00,0.00,"-2,445,388",677.73,"1,092,612","1,777","2,110",-969,"3,538,000"
2015-08-19 00:00,98,,26.24,0.00,0.00,"-2,447,878",677.37,"1,090,122",966,"2,123","-2,491","3,538,000"
2015-08-20 00:00,49,,26.24,0.00,0.00,"-2,449,950",677.07,"1,088,050","1,173","2,169","-2,072","3,538,000"
2015-08-21 00:00,42,,26.24,0.00,0.00,"-2,450,709",676.96,"1,087,291","1,860","2,165",-759,"3,538,000"
2015-08-22 00:00,47,,26.24,0.00,0.00,"-2,453,811",676.51,"1,084,189",636,"2,153","-3,102","3,538,000"
2015-08-23 00:00,49,,26.24,0.00,0.00,"-2,454,087",676.47,"1,083,913","2,042","2,167",-276,"3,538,000"
2015-08-24 00:00,111,,26.24,0.00,0.00,"-2,455,944",676.20,"1,082,056","1,351","2,177","-1,857","3,538,000"
2015-08-25 00:00,82,,26.24,0.00,0.00,"-2,458,281",675.86,"1,079,719","1,070","2,166","-2,337","3,538,000"
2015-08-26 00:00,91,,26.24,0.00,0.00,"-2,458,074",675.89,"1,079,926","2,292","2,132",207,"3,538,000"
2015-08-27 00:00,91,,26.24,0.00,0.00,"-2,457,525",675.97,"1,080,475","2,560","2,157",549,"3,538,000"
2015-08-28 00:00,93,,26.24,0.00,0.00,"-2,460,202",675.58,"1,077,798",945,"2,201","-2,677","3,538,000"
2015-08-29 00:00,67,,26.28,0.04,0.00,"-2,462,395",675.26,"1,075,605","1,195","2,234","-2,193","3,538,000"
2015-08-30 00:00,67,,26.28,0.00,0.04,"-2,465,063",674.87,"1,072,937",955,"2,234","-2,668","3,538,000"
2015-08-31 00:00,97,,26.28,0.00,0.00,"-2,465,883",674.75,"1,072,117","1,249","1,531",-820,"3,538,000"
2015-09-01 00:00,78,,26.28,0.00,0.00,"-2,467,863",674.46,"1,070,137",576,"1,530","-1,980","3,538,000"
2015-09-02 00:00,81,,26.28,0.00,0.00,"-2,469,636",674.20,"1,068,364","1,425","2,238","-1,773","3,538,000"
2015-09-03 00:00,75,,26.28,0.00,0.00,"-2,472,020",673.85,"1,065,980","1,106","2,233","-2,384","3,538,000"
2015-09-04 00:00,59,,26.28,0.00,0.00,"-2,473,652",673.61,"1,064,348","1,473","2,237","-1,632","3,538,000"
2015-09-05 00:00,66,,26.28,0.00,0.00,"-2,477,251",673.08,"1,060,749",487,"2,235","-3,599","3,538,000"
2015-09-06 00:00,66,,26.28,0.00,0.00,"-2,477,725",673.01,"1,060,275","2,061","2,235",-474,"3,538,000"
2015-09-07 00:00,66,,26.28,0.00,0.00,"-2,480,164",672.65,"1,057,836","1,047","2,211","-2,439","3,538,000"
2015-09-08 00:00,101,,26.28,0.00,0.00,"-2,480,029",672.67,"1,057,971","1,782","1,612",135,"3,538,000"
2015-09-09 00:00,98,,26.28,0.00,0.00,"-2,480,299",672.63,"1,057,701","1,600","1,638",-270,"3,538,000"
2015-09-10 00:00,105,,26.28,0.00,0.00,"-2,479,758",672.71,"1,058,242","1,655","1,277",541,"3,538,000"
2015-09-11 00:00,107,,26.28,0.00,0.00,"-2,480,435",672.61,"1,057,565","1,502","1,736",-677,"3,538,000"
2015-09-12 00:00,92,,26.28,0.00,0.00,"-2,481,923",672.39,"1,056,077",671,"1,329","-1,488","3,538,000"
2015-09-13 00:00,91,,26.28,0.00,0.00,"-2,482,734",672.27,"1,055,266","1,294","1,612",-811,"3,538,000"
2015-09-14 00:00,18,,26.28,0.00,0.00,"-2,482,464",672.31,"1,055,536","1,767","1,612",270,"3,538,000"
2015-09-15 00:00,28,,26.28,0.00,0.00,"-2,483,410",672.17,"1,054,590",974,"1,423",-946,"3,538,000"
2015-09-16 00:00,59,,26.52,0.24,0.00,"-2,471,247",672.12,"1,054,253","1,301","1,412",-337,"3,525,500"
2015-09-17 00:00,14,,26.56,0.04,0.28,"-2,459,017",672.08,"1,053,983","1,261","1,384",-270,"3,513,000"
2015-09-18 00:00,43,,26.56,0.00,0.00,"-2,446,044",672.15,"1,054,456","1,694","1,412",473,"3,500,500"
2015-09-19 00:00,46,,26.56,0.00,0.00,"-2,433,342",672.18,"1,054,658","1,560","1,412",202,"3,488,000"
2015-09-20 00:00,57,,26.56,0.00,0.00,"-2,420,774",672.19,"1,054,726","1,503","1,412",68,"3,475,500"
2015-09-21 00:00,112,,26.56,0.00,0.00,"-2,408,139",672.21,"1,054,861","1,593","1,412",135,"3,463,000"
2015-09-22 00:00,87,,26.56,0.00,0.00,"-2,395,639",672.21,"1,054,861","1,499","1,412",0,"3,450,500"
2015-09-23 00:00,71,,26.56,0.00,0.00,"-2,383,207",672.20,"1,054,793","1,449","1,412",-68,"3,438,000"
2015-09-24 00:00,55,,26.56,0.00,0.00,"-2,370,774",672.19,"1,054,726","1,403","1,382",-67,"3,425,500"
2015-09-25 00:00,80,,26.56,0.00,0.00,"-2,358,004",672.23,"1,054,996","1,628","1,412",270,"3,413,000"
2015-09-26 00:00,69,,26.56,0.00,0.00,"-2,345,302",672.26,"1,055,198","1,583","1,412",203,"3,400,500"
2015-09-27 00:00,69,,26.56,0.00,0.00,"-2,331,990",672.38,"1,056,010","2,002","1,525",811,"3,388,000"
2015-09-28 00:00,96,,26.56,0.00,0.00,"-2,318,747",672.49,"1,056,753","1,873","1,436",743,"3,375,500"
2015-09-29 00:00,69,,26.56,0.00,0.00,"-2,306,111",672.51,"1,056,889","1,607","1,436",136,"3,363,000"
2015-09-30 00:00,65,,26.56,0.00,0.00,"-2,293,273",672.56,"1,057,227","1,671","1,436",338,"3,350,500"
2015-10-01 00:00,23,,0.04,0.04,0.00,"-2,280,097",672.66,"1,057,903","1,696","1,332",676,"3,338,000"
2015-10-02 00:00,44,,0.04,0.00,0.06,"-2,266,987",672.75,"1,058,513","1,763","1,412",610,"3,325,500"
2015-10-03 00:00,29,,0.04,0.00,0.00,"-2,254,013",672.82,"1,058,987","1,646","1,412",474,"3,313,000"
2015-10-04 00:00,29,,0.04,0.00,0.00,"-2,241,716",672.79,"1,058,784","1,372","1,412",-203,"3,300,500"
2015-10-05 00:00,144,,0.04,0.00,0.00,"-2,231,788",672.41,"1,056,212",393,"1,545","-2,572","3,288,000"
2015-10-06 00:00,51,,0.04,0.00,0.00,"-2,220,031",672.30,"1,055,469","1,287","1,611",-743,"3,275,500"
2015-10-07 00:00,48,,0.04,0.00,0.00,"-2,210,281",671.83,"1,052,296",177,"1,728","-3,173","3,262,577"
2015-10-08 00:00,39,,0.04,0.00,0.00,"-2,198,995",671.65,"1,051,082","1,231","1,770","-1,214","3,250,077"
2015-10-09 00:00,46,,0.04,0.00,0.00,"-2,190,082",671.18,"1,047,918",577,"2,126","-3,164","3,238,000"
2015-10-10 00:00,46,,0.04,0.00,0.00,"-2,178,523",671.04,"1,046,977","1,746","2,208",-941,"3,225,500"
2015-10-11 00:00,46,,0.04,0.00,0.00,"-2,166,963",670.90,"1,046,037","1,769","2,196",-940,"3,213,000"
2015-10-12 00:00,85,,0.04,0.00,0.00,"-2,155,538",670.74,"1,044,962","1,761","2,217","-1,075","3,200,500"
2015-10-13 00:00,70,,0.04,0.00,0.00,"-2,145,251",670.41,"1,042,749","1,244","2,290","-2,213","3,188,000"
2015-10-14 00:00,77,,0.04,0.00,0.00,"-2,132,482",670.45,"1,043,018","2,541","2,295",269,"3,175,500"
2015-10-15 00:00,58,,0.04,0.00,0.00,"-2,121,858",670.17,"1,041,142","1,422","2,310","-1,876","3,163,000"
2015-10-16 00:00,60,,0.04,0.00,0.00,"-2,123,397",669.94,"1,039,603","1,426","2,276","-1,539","3,163,000"
2015-10-17 00:00,36,,0.48,0.44,0.40,"-2,124,533",669.77,"1,038,467","1,899","2,369","-1,136","3,163,000"
2015-10-18 00:00,36,,0.48,0.00,0.04,"-2,124,934",669.71,"1,038,066","2,403","2,569",-401,"3,163,000"
2015-10-19 00:00,38,,0.48,0.00,0.00,"-2,126,737",669.44,"1,036,263","1,683","2,553","-1,803","3,163,000"
2015-10-20 00:00,31,,0.48,0.00,0.00,"-2,126,337",669.50,"1,036,663","2,765","2,566",400,"3,163,000"
2015-10-21 00:00,65,,0.48,0.00,0.00,"-2,127,804",669.28,"1,035,196","1,883","2,524","-1,467","3,163,000"
2015-10-22 00:00,67,,0.48,0.00,0.00,"-2,130,536",668.87,"1,032,464","1,267","2,580","-2,732","3,163,000"
2015-10-23 00:00,57,,0.48,0.00,0.00,"-2,131,933",668.66,"1,031,067","2,055","2,702","-1,397","3,163,000"
2015-10-24 00:00,48,,0.48,0.00,0.00,"-2,134,922",668.21,"1,028,078","1,329","2,788","-2,989","3,163,000"
2015-10-25 00:00,48,,0.48,0.00,0.00,"-2,138,569",667.66,"1,024,431",932,"2,721","-3,647","3,163,000"
2015-10-26 00:00,41,,0.48,0.00,0.00,"-2,139,164",667.57,"1,023,836","2,477","2,770",-595,"3,163,000"
2015-10-27 00:00,38,,0.48,0.00,0.00,"-2,141,875",667.16,"1,021,125","1,430","2,758","-2,711","3,163,000"
2015-10-28 00:00,12,,0.48,0.00,0.00,"-2,145,372",666.63,"1,017,628","1,008","2,759","-3,497","3,163,000"
2015-10-29 00:00,26,,0.48,0.00,0.00,"-2,148,927",666.09,"1,014,073","1,014","2,780","-3,555","3,163,000"
2015-10-30 00:00,47,,0.48,0.00,0.00,"-2,152,868",665.49,"1,010,132",635,"2,540","-3,941","3,163,000"
2015-10-31 00:00,47,,0.48,0.00,0.00,"-2,156,470",664.94,"1,006,530",764,"2,533","-3,602","3,163,000"
2015-11-01 00:00,24,,1.04,0.56,0.00,"-2,158,628",664.61,"1,004,372","1,022","2,020","-2,158","3,163,000"
2015-11-02 00:00,27,,1.44,0.40,0.80,"-2,160,586",664.31,"1,002,414",941,"1,968","-1,958","3,163,000"
2015-11-03 00:00,15,,1.44,0.00,0.42,"-2,164,170",663.76,"998,830",564,"2,356","-3,584","3,163,000"
2015-11-04 00:00,29,,1.44,0.00,0.00,"-2,166,836",663.35,"996,164",471,"1,818","-2,666","3,163,000"
2015-11-05 00:00,36,,1.44,0.00,0.00,"-2,169,303",662.97,"993,697",756,"1,865","-2,467","3,163,000"
2015-11-06 00:00,19,,1.44,0.00,0.00,"-2,173,900",662.26,"989,100",511,"2,810","-4,597","3,163,000"
2015-11-07 00:00,19,,1.44,0.00,0.00,"-2,177,065",661.77,"985,935","1,253","2,830","-3,165","3,163,000"
2015-11-08 00:00,12,,1.96,0.52,0.00,"-2,182,281",660.96,"980,719",180,"2,829","-5,216","3,163,000"
2015-11-09 00:00,19,,2.76,0.80,0.52,"-2,185,876",660.40,"977,124",688,"2,482","-3,595","3,163,000"
2015-11-10 00:00,19,,2.76,0.00,0.80,"-2,189,079",659.90,"973,921",673,"2,236","-3,203","3,163,000"
2015-11-11 00:00,19,,2.76,0.00,0.00,"-2,192,466",659.37,"970,534",390,"2,111","-3,387","3,163,000"
2015-11-12 00:00,10,,2.76,0.00,0.00,"-2,195,844",658.84,"967,156",358,"2,020","-3,378","3,163,000"
2015-11-13 00:00,12,,2.76,0.00,0.00,"-2,198,898",658.36,"964,102",364,"1,924","-3,054","3,163,000"
2015-11-14 00:00,12,,2.76,0.00,0.00,"-2,201,691",657.92,"961,309",456,"1,821","-2,793","3,163,000"
2015-11-15 00:00,7,,3.28,0.52,0.00,"-2,203,212",657.68,"959,788","1,067","1,827","-1,521","3,163,000"
2015-11-16 00:00,28,,3.28,0.00,0.52,"-2,206,628",657.14,"956,372",13,"1,707","-3,416","3,163,000"
2015-11-17 00:00,21,,3.28,0.00,0.00,"-2,207,134",657.06,"955,866","1,289","1,523",-506,"3,163,000"
2015-11-18 00:00,12,,3.28,0.00,0.00,"-2,209,406",656.70,"953,594",414,"1,548","-2,272","3,163,000"
2015-11-19 00:00,12,,3.28,0.00,0.00,"-2,210,540",656.52,"952,460",966,"1,526","-1,134","3,163,000"
2015-11-20 00:00,7,,3.28,0.00,0.00,"-2,213,625",656.03,"949,375",-7,"1,541","-3,085","3,163,000"
2015-11-21 00:00,19,,3.28,0.00,0.00,"-2,216,263",655.61,"946,737",190,"1,501","-2,638","3,163,000"
2015-11-22 00:00,19,,3.28,0.00,0.00,"-2,216,577",655.56,"946,423",509,648,-314,"3,163,000"
2015-11-23 00:00,23,,3.28,0.00,0.00,"-2,217,956",655.34,"945,044",366,"1,038","-1,379","3,163,000"
2015-11-24 00:00,12,,3.36,0.08,0.00,"-2,218,395",655.27,"944,605","1,319","1,529",-439,"3,163,000"
2015-11-25 00:00,3,,3.36,0.00,0.08,"-2,221,087",654.84,"941,913",-258,"1,128","-2,692","3,163,000"
2015-11-26 00:00,12,,3.36,0.00,0.00,"-2,223,024",654.53,"939,976","1,120","2,117","-1,937","3,163,000"
2015-11-27 00:00,12,,3.36,0.00,0.00,"-2,226,891",653.91,"936,109",-54,"1,852","-3,867","3,163,000"
2015-11-28 00:00,12,,3.36,0.00,0.00,"-2,229,629",653.47,"933,371",429,"1,797","-2,738","3,163,000"
2015-11-29 00:00,12,,3.36,0.00,0.00,"-2,232,299",653.04,"930,701",479,"1,814","-2,670","3,163,000"
2015-11-30 00:00,74,,3.36,0.00,0.00,"-2,233,848",652.79,"929,152",795,"1,502","-1,549","3,163,000"
2015-12-01 00:00,9,,3.36,0.00,0.00,"-2,235,706",652.49,"927,294",900,"1,828","-1,858","3,163,000"
2015-12-02 00:00,9,,3.36,0.00,0.00,"-2,238,981",651.96,"924,019",482,"2,125","-3,275","3,163,000"
2015-12-03 00:00,7,,4.04,0.68,0.00,"-2,242,742",651.35,"920,258",260,"2,149","-3,760","3,163,000"
2015-12-04 00:00,19,,4.04,0.00,0.68,"-2,244,832",651.01,"918,168","1,089","2,124","-2,091","3,163,000"
2015-12-05 00:00,9,,4.04,0.00,0.00,"-2,246,614",650.72,"916,386","1,313","2,203","-1,782","3,163,000"
2015-12-06 00:00,9,,4.48,0.44,0.00,"-2,249,985",650.17,"913,015",337,"2,028","-3,371","3,163,000"
2015-12-07 00:00,0,,4.48,0.00,0.44,"-2,251,331",649.95,"911,669","2,331","1,745","-1,346","3,163,000"
2015-12-08 00:00,0,,4.48,0.00,0.00,"-2,252,126",649.82,"910,874",54,"1,689",-795,"3,163,000"
2015-12-09 00:00,23,,4.72,0.24,0.00,"-2,254,020",649.51,"908,980","1,103","2,004","-1,894","3,163,000"
2015-12-10 00:00,11,,5.20,0.48,0.24,"-2,217,586",651.01,"918,168","6,592","1,950","9,188","3,135,753"
2015-12-11 00:00,60,,5.20,0.00,0.36,"-2,216,510",651.38,"920,443","3,115","1,908","2,275","3,136,953"
2015-12-12 00:00,11,,5.20,0.00,0.00,"-2,220,272",651.42,"920,690","1,935","1,862",247,"3,140,962"
2015-12-13 00:00,11,,5.88,0.68,0.04,"-2,169,815",651.94,"923,895","2,918","1,260","3,205","3,093,711"
